-------------------------------------------------------------------------------------
    map         source        glon          glat              ra             dec     
  18.214-0.486      1        18.2018        -0.4950       276.4729       -13.3103
  18.214-0.486      2        18.2128        -0.4852       276.4693       -13.2960
  18.214-0.486      3        18.2290        -0.4888       276.4802       -13.2834
  18.214-0.486      4        18.2246        -0.4793       276.4696       -13.2829
  18.232-0.153      1        18.2156        -0.2233       276.2327       -13.1712
  18.232-0.153      2        18.1903        -0.1766       276.1781       -13.1718
  18.232-0.153      3        18.2097        -0.1960       276.2051       -13.1637
  18.232-0.153      4        18.1984        -0.1708       276.1767       -13.1619
  18.232-0.153      5        18.2084        -0.1878       276.1970       -13.1610
  18.232-0.153      6        18.2052        -0.1694       276.1788       -13.1552
  18.232-0.153      7        18.2433        -0.1162       276.1488       -13.0967
  18.244-0.479      1        18.2462        -0.4734       276.4745       -13.2610
  18.246-0.269      1        18.2532        -0.2500       276.2750       -13.1505
  18.246-0.269      2        18.2576        -0.2553       276.2819       -13.1491
  18.261-0.309      1        18.2186        -0.3032       276.3067       -13.2059
  18.261-0.309      2        18.2710        -0.2859       276.3162       -13.1515
  18.261-0.309      3        18.2532        -0.2501       276.2751       -13.1505
  18.261-0.309      4        18.2576        -0.2553       276.2819       -13.1491
  18.261-0.309      5        18.2624        -0.2440       276.2739       -13.1395
  18.261-0.309      6        18.2761        -0.2637       276.2984       -13.1366
  18.268-0.632      1        18.2668        -0.6469       276.6421       -13.3236
   18.28-0.267      1        18.2767        -0.2907       276.3232       -13.1487
   18.28-0.267      2        18.2629        -0.2584       276.2872       -13.1458
   18.28-0.267      3        18.2695        -0.2611       276.2929       -13.1412
   18.28-0.267      4        18.2761        -0.2637       276.2984       -13.1366
  18.287-0.256      1        18.2336        -0.2625       276.2769       -13.1737
  18.287-0.256      2        18.2156        -0.2233       276.2327       -13.1712
  18.287-0.256      3        18.1903        -0.1766       276.1781       -13.1718
  18.287-0.256      4        18.1984        -0.1708       276.1767       -13.1619
  18.287-0.256      5        18.2084        -0.1878       276.1970       -13.1610
  18.287-0.256      6        18.2620        -0.2842       276.3103       -13.1586
  18.287-0.256      7        18.2052        -0.1694       276.1788       -13.1552
  18.287-0.256      8        18.2707        -0.2862       276.3162       -13.1519
  18.287-0.256      9        18.2432        -0.2385       276.2597       -13.1539
  18.287-0.256     10        18.2532        -0.2500       276.2750       -13.1505
  18.287-0.256     11        18.2767        -0.2907       276.3232       -13.1487
  18.287-0.256     12        18.2576        -0.2553       276.2819       -13.1491
  18.287-0.256     13        18.2630        -0.2584       276.2873       -13.1457
  18.287-0.256     14        18.2624        -0.2439       276.2739       -13.1395
  18.287-0.256     15        18.2761        -0.2637       276.2984       -13.1366
  18.287-0.256     16        18.3231        -0.2534       276.3116       -13.0903
  18.287-0.256     17        18.3518        -0.2718       276.3420       -13.0735
  18.317-0.322      1        18.3075        -0.3182       276.3630       -13.1344
  18.326-0.279      1        18.3046        -0.3034       276.3481       -13.1300
  18.326-0.279      2        18.2979        -0.2891       276.3319       -13.1292
  18.326-0.279      3        18.2961        -0.2781       276.3211       -13.1256
  18.326-0.279      4        18.2942        -0.2740       276.3164       -13.1255
  18.326-0.279      5        18.3075        -0.2865       276.3341       -13.1195
  18.326-0.279      6        18.3064        -0.2816       276.3292       -13.1182
  18.326-0.279      7        18.3051        -0.2682       276.3165       -13.1131
  18.326-0.279      8        18.3324        -0.2922       276.3512       -13.1002
  18.341-0.276      1        18.3324        -0.2922       276.3512       -13.1002
  18.341-0.276      2        18.3518        -0.2718       276.3420       -13.0735
  18.355-0.304      1        18.3520        -0.3067       276.3738       -13.0896
  18.366-0.392      1        18.3712        -0.3818       276.4512       -13.1077
   18.41-0.289      1        18.4069        -0.3114       276.4045       -13.0433
   18.41-0.289      2        18.4032        -0.2755       276.3701       -13.0298
   18.41-0.289      3        18.4240        -0.2997       276.4019       -13.0227
   18.472-0.18      1        18.4136        -0.1868       276.2945       -12.9792
   18.472-0.18      2        18.4284        -0.1939       276.3081       -12.9694
   18.472-0.18      3        18.4721        -0.1653       276.3031       -12.9174
   18.472-0.18      4        18.4938        -0.2010       276.3459       -12.9148
   18.472-0.18      5        18.4747        -0.1569       276.2967       -12.9112
   18.472-0.18      6        18.4980        -0.1919       276.3397       -12.9069
  18.486-0.165      1        18.4721        -0.1653       276.3031       -12.9174
  18.486-0.165      2        18.4747        -0.1569       276.2967       -12.9112
  18.486-0.165      3        18.5080        -0.1317       276.2898       -12.8699
  18.486-0.165      4        18.5205        -0.1397       276.3031       -12.8626
  18.492+0.017      1        18.4958         0.0160       276.1501       -12.8117
  18.493-0.201      1        18.4938        -0.2010       276.3459       -12.9148
  18.493-0.201      2        18.4980        -0.1919       276.3397       -12.9069
  18.493-0.201      3        18.5219        -0.2141       276.3712       -12.8961
    18.5-0.183      1        18.4980        -0.1913       276.3391       -12.9066
  18.513+0.944      1        18.5107         0.9287       275.3313       -12.3704
  18.513+0.944      2        18.5069         0.9356       275.3232       -12.3705
  18.513+0.944      3        18.5023         0.9485       275.3093       -12.3684
  18.513+0.944      4        18.5092         0.9404       275.3200       -12.3662
  18.513+0.944      5        18.5140         0.9340       275.3281       -12.3650
  18.513+0.944      6        18.5082         0.9464       275.3141       -12.3643
  18.513+0.944      7        18.5177         0.9295       275.3340       -12.3638
  18.513+0.944      8        18.5054         0.9560       275.3040       -12.3622
  18.513+0.944      9        18.5114         0.9459       275.3161       -12.3617
  18.513+0.944     10        18.5096         0.9527       275.3091       -12.3601
  18.513+0.944     11        18.5051         0.9615       275.2990       -12.3599
  18.513+0.944     12        18.5083         0.9603       275.3016       -12.3577
  18.513+0.944     13        18.5250         0.9316       275.3355       -12.3564
  18.513+0.944     14        18.5179         0.9438       275.3211       -12.3569
  18.513+0.944     15        18.5220         0.9372       275.3290       -12.3564
  18.513+0.944     16        18.5079         0.9640       275.2980       -12.3562
  18.513+0.944     17        18.5255         0.9361       275.3317       -12.3539
  18.513+0.944     18        18.5242         0.9421       275.3257       -12.3522
  18.513+0.944     19        18.5168         0.9515       275.3136       -12.3543
  18.513+0.944     20        18.5114         0.9632       275.3005       -12.3535
  18.513+0.944     21        18.5204         0.9521       275.3148       -12.3508
  18.513+0.944     22        18.5318         0.9413       275.3301       -12.3458
  18.513+0.944     23        18.5274         0.9500       275.3201       -12.3456
  18.513+0.944     24        18.5243         0.9596       275.3100       -12.3438
  18.513+0.944     25        18.5311         0.9490       275.3228       -12.3428
  18.513+0.944     26        18.5379         0.9389       275.3352       -12.3416
  18.513+0.944     27        18.5242         0.9676       275.3026       -12.3402
  18.522-0.139      1        18.5205        -0.1397       276.3031       -12.8626
  18.522-0.598      1        18.5136        -0.6266       276.7418       -13.0958
   18.54-0.163      1        18.5411        -0.1637       276.3348       -12.8556
   18.55-0.585      1        18.5428        -0.6020       276.7334       -13.0585
    18.56-0.16      1        18.5522        -0.1816       276.3562       -12.8541
  18.562-0.291      1        18.5560        -0.2839       276.4509       -12.8985
  18.562-0.291      2        18.5692        -0.2921       276.4647       -12.8908
  18.571-0.435      1        18.5506        -0.4320       276.5827       -12.9724
  18.571-0.435      2        18.5833        -0.4319       276.5983       -12.9434
  18.574-0.342      1        18.5706        -0.3405       276.5093       -12.9120
  18.576-0.367      1        18.5706        -0.3405       276.5093       -12.9120
   18.624-0.07      1        18.6169        -0.1499       276.3585       -12.7821
   18.624-0.07      2        18.5947        -0.0736       276.2787       -12.7661
   18.624-0.07      3        18.6065        -0.0749       276.2855       -12.7563
   18.624-0.07      4        18.6192        -0.0706       276.2877       -12.7431
   18.624-0.07      5        18.6276        -0.0701       276.2913       -12.7354
   18.624-0.07      6        18.6402        -0.0626       276.2905       -12.7208
   18.624-0.07      7        18.6481        -0.0532       276.2858       -12.7094
   18.624-0.07      8        18.6251        -0.0060       276.2320       -12.7077
   18.624-0.07      9        18.6546        -0.0597       276.2948       -12.7067
   18.624-0.07     10        18.6597        -0.0649       276.3020       -12.7046
