-------------------------------------------------------------------------------------
    map         source        glon          glat              ra             dec     
  19.577-0.888      1        19.5784        -0.9658       277.5565       -12.3104
  19.577-0.888      2        19.5808        -0.8860       277.4852       -12.2713
  19.577-0.888      3        19.6026        -0.9093       277.5167       -12.2627
  19.577-0.888      4        19.6080        -0.8986       277.5096       -12.2530
  19.615-0.267      1        19.5936        -0.2660       276.9297       -11.9721
  19.615-0.267      2        19.6095        -0.2757       276.9460       -11.9625
  19.615-0.267      3        19.6141        -0.2569       276.9312       -11.9497
  19.615-0.267      4        19.6305        -0.2652       276.9465       -11.9390
   19.633-0.11      1        19.6213        -0.1494       276.8374       -11.8933
  19.647-0.223      1        19.6096        -0.2333       276.9077       -11.9428
  19.647-0.223      2        19.6308        -0.2651       276.9465       -11.9388
  19.647-0.223      3        19.6065        -0.2130       276.8879       -11.9360
  19.647-0.223      4        19.6823        -0.2603       276.9667       -11.8910
  19.653-0.118      1        19.6309        -0.1599       276.8514       -11.8897
  19.653-0.118      2        19.6116        -0.1190       276.8052       -11.8878
  19.653-0.118      3        19.6022        -0.0932       276.7775       -11.8841
  19.653-0.118      4        19.6450        -0.1531       276.8520       -11.8741
  19.653-0.118      5        19.6576        -0.1231       276.8308       -11.8490
  19.653-0.118      6        19.6709        -0.1383       276.8510       -11.8443
  19.653-0.118      7        19.6828        -0.1281       276.8474       -11.8290
   19.71-0.146      1        19.6309        -0.1599       276.8514       -11.8897
   19.71-0.146      2        19.6941        -0.1740       276.8943       -11.8403
   19.71-0.146      3        19.6831        -0.1286       276.8480       -11.8290
   19.71-0.146      4        19.7274        -0.1127       276.8546       -11.7823
   19.71-0.146      5        19.7551        -0.1274       276.8811       -11.7646
  19.713-0.171      1        19.7028        -0.1994       276.9214       -11.8444
  19.738-0.651      1        19.7341        -0.6494       277.3435       -12.0258
  19.784-0.519      1        19.7846        -0.5149       277.2457       -11.9186
    19.81-0.28      1        19.8104        -0.2803       277.0456       -11.7868
  19.814-0.776      1        19.8063        -0.7977       277.5121       -12.0306
  19.818-0.514      1        19.8174        -0.5147       277.2611       -11.8894
  19.834-0.336      1        19.7973        -0.3627       277.1140       -11.8367
  19.834-0.336      2        19.8136        -0.3399       277.1010       -11.8116
  19.834-0.336      3        19.8295        -0.3285       277.0983       -11.7923
  19.834-0.336      4        19.8418        -0.3457       277.1197       -11.7894
  19.834-0.749      1        19.8139        -0.7741       277.4943       -12.0129
  19.834-0.749      2        19.8353        -0.7746       277.5049       -11.9941
  19.834-0.749      3        19.8570        -0.7585       277.5006       -11.9675
  19.834-0.749      4        19.8505        -0.7268       277.4688       -11.9585
  19.839-0.416      1        19.8246        -0.4194       277.1782       -11.8389
  19.843-0.775      1        19.8421        -0.7990       277.5302       -11.9994
  19.886-0.511      1        19.8844        -0.5338       277.3102       -11.8390
  19.886-0.511      2        19.8876        -0.5138       277.2935       -11.8269
  19.886-0.511      3        19.8839        -0.4989       277.2783       -11.8233
  19.898-0.755      1        19.8986        -0.7544       277.5166       -11.9286
  19.904-0.581      1        19.9036        -0.5829       277.3636       -11.8447
  19.912-0.205      1        19.8904        -0.2095       277.0196       -11.6831
  19.912-0.205      2        19.9130        -0.2040       277.0253       -11.6605
  19.928-0.257      1        19.9242        -0.2574       277.0789       -11.6755
  19.939-0.808      1        19.9240        -0.8333       277.6000       -11.9427
  19.939-0.808      2        19.9144        -0.8136       277.5777       -11.9421
  19.968-0.104      1        19.9697        -0.1043       276.9622       -11.5639
   19.979-0.21      1        19.9780        -0.2131       277.0644       -11.6072
  20.031-0.706      1        20.0318        -0.7068       277.5365       -11.7886
   20.087-0.79      1        20.0865        -0.7898       277.6375       -11.7785
  20.116-0.762      1        20.1154        -0.7617       277.6258       -11.7399
  20.699-0.084      1        20.7034        -0.0841       277.2914       -10.9049
  20.699-0.084      2        20.7130        -0.0773       277.2898       -10.8932
  20.713-0.364      1        20.7195        -0.3598       277.5478       -11.0184
   20.717-0.01      1        20.7204        -0.0159       277.2380       -10.8581
   20.717-0.01      2        20.7358        -0.0267       277.2550       -10.8496
  20.737-0.048      1        20.7270        -0.0705       277.2903       -10.8776
  20.744-0.047      1        20.7326        -0.0589       277.2825       -10.8673
  20.751-0.111      1        20.7588        -0.1077       277.3388       -10.8667
  20.751-0.111      2        20.7853        -0.0980       277.3426       -10.8388
  20.768+0.499      1        20.7696         0.4963       276.7997       -10.5765
  20.775-0.076      1        20.7481        -0.0908       277.3186       -10.8683
  20.775-0.076      2        20.7588        -0.1077       277.3388       -10.8667
  20.775-0.076      3        20.7328        -0.0592       277.2829       -10.8673
  20.775-0.076      4        20.7627        -0.0623       277.2998       -10.8422
  20.775-0.076      5        20.7853        -0.0980       277.3426       -10.8388
  20.775-0.076      6        20.7708        -0.0547       277.2967       -10.8315
  20.775-0.076      7        20.7798        -0.0469       277.2940       -10.8200
  20.779-0.039      1        20.7720        -0.0543       277.2970       -10.8302
  20.779-0.039      2        20.7670        -0.0408       277.2824       -10.8284
  20.779-0.039      3        20.7616        -0.0244       277.2651       -10.8256
  20.779-0.039      4        20.7798        -0.0469       277.2940       -10.8200
  20.985+0.136      1        20.9850         0.1356       277.2263       -10.5535
  21.321-0.139      1        21.3216        -0.1391       277.6327       -10.3826
  21.321-0.139      2        21.3400        -0.1376       277.6399       -10.3656
   21.365-0.61      1        21.3661        -0.6105       278.0786       -10.5612
  21.412-0.531      1        21.3661        -0.6105       278.0786       -10.5612
  21.412-0.531      2        21.4077        -0.5447       278.0388       -10.4939
  21.412-0.531      3        21.4500        -0.6111       278.1186       -10.4870
  21.412-0.531      4        21.4245        -0.5411       278.0434       -10.4773
  21.496-0.134      1        21.4931        -0.1640       277.7358       -10.2421
   21.559-0.04      1        21.5633        -0.0316       277.6495       -10.1186
  21.802-0.195      1        21.8216        -0.1959       277.9188        -9.9657
   21.851-0.24      1        21.8509        -0.2395       277.9719        -9.9598
  21.862+0.631      1        21.8602         0.6335       277.1912        -9.5471
  21.875-0.592      1        21.8733        -0.5904       278.2984       -10.1020
  21.918-0.002      1        21.9072         0.0130       277.7710        -9.7932
  21.918-0.002      2        21.9200        -0.0025       277.7910        -9.7890
  21.977+0.232      1        21.9739         0.2319       277.6055        -9.6327
  21.977+0.232      2        21.9876         0.2267       277.6166        -9.6230
  21.982-0.384      1        21.9780        -0.3842       278.1618        -9.9139
  22.011-0.538      1        22.0121        -0.5361       278.3145        -9.9538
  22.053-0.555      1        22.0424        -0.5593       278.3496        -9.9376
   22.056+0.19      1        22.0280         0.1924       277.6665        -9.6030
   22.056+0.19      2        22.0571         0.1896       277.6826        -9.5785
  22.058+0.231      1        22.0556         0.1943       277.6777        -9.5776
  22.073+0.206      1        22.0502         0.2124       277.6589        -9.5741
  22.165-0.637      1        22.1603        -0.6508       278.4872        -9.8752
   22.253+0.03      1        22.2431         0.0355       277.9084        -9.4850
   22.253+0.03      2        22.2539         0.0331       277.9156        -9.4765
  22.256-0.637      1        22.2535        -0.6338       278.5155        -9.7846
   22.31-0.628      1        22.2537        -0.6340       278.5158        -9.7846
   22.31-0.628      2        22.3081        -0.6263       278.5342        -9.7328
  22.372+0.377      1        22.3603         0.3830       277.6512        -9.2202
  22.372+0.377      2        22.3428         0.4315       277.5994        -9.2132
  22.372+0.377      3        22.3706         0.3805       277.6583        -9.2122
  22.372+0.377      4        22.3572         0.4135       277.6223        -9.2089
  22.372+0.377      5        22.3394         0.4525       277.5790        -9.2066
  22.372+0.377      6        22.3586         0.4250       277.6126        -9.2023
  22.372+0.377      7        22.3518         0.4612       277.5770        -9.1916
  22.373+0.446      1        22.3441         0.4318       277.5997        -9.2119
  22.373+0.446      2        22.3571         0.4135       277.6223        -9.2089
  22.373+0.446      3        22.3394         0.4525       277.5790        -9.2066
  22.373+0.446      4        22.3586         0.4250       277.6126        -9.2023
  22.373+0.446      5        22.3518         0.4612       277.5770        -9.1916
  22.373+0.446      6        22.3771         0.4477       277.6010        -9.1754
