-------------------------------------------------------------------------------------
    map         source        glon          glat              ra             dec     
  18.896-0.036      5        18.9318        -0.0262       276.3971       -12.4460
  18.896-0.036      6        18.9269        -0.0148       276.3844       -12.4449
  18.899+0.507      1        18.8884         0.5098       275.8913       -12.2336
  18.906-0.152      1        18.9068        -0.1512       276.4983       -12.5263
  18.906-0.152      2        18.9254        -0.1758       276.5296       -12.5214
   18.907-0.09      1        18.9070        -0.0934       276.4461       -12.4992
   18.907-0.09      2        18.9220        -0.0708       276.4328       -12.4754
   18.907-0.09      3        18.9447        -0.0950       276.4655       -12.4666
   18.907-0.09      4        18.9265        -0.0388       276.4060       -12.4565
   18.907-0.09      5        18.9313        -0.0262       276.3968       -12.4464
  18.913-0.629      1        18.8923        -0.6345       276.9297       -12.7643
  18.913-0.629      2        18.9071        -0.6253       276.9284       -12.7469
   18.915-0.26      1        18.8885        -0.2575       276.5859       -12.5921
   18.915-0.26      2        18.9022        -0.2755       276.6088       -12.5884
  18.922-0.429      1        18.9009        -0.4037       276.7245       -12.6493
  18.922-0.429      2        18.9389        -0.4251       276.7619       -12.6256
  18.927-0.524      1        18.8639        -0.5250       276.8168       -12.7385
  18.927-0.524      2        18.8710        -0.5329       276.8274       -12.7359
  18.927-0.524      3        18.8729        -0.5215       276.8179       -12.7290
  18.927-0.524      4        18.8857        -0.5095       276.8131       -12.7119
  18.927-0.524      5        18.8975        -0.5238       276.8317       -12.7082
  18.927-0.524      6        18.8984        -0.5100       276.8197       -12.7010
  18.927-0.524      7        18.9067        -0.5034       276.8176       -12.6906
  18.927-0.524      8        18.9024        -0.4967       276.8095       -12.6912
  18.927-0.524      9        18.9162        -0.5153       276.8330       -12.6877
  18.927-0.524     10        18.9311        -0.5154       276.8401       -12.6745
  18.927-0.524     11        18.9474        -0.5353       276.8660       -12.6694
  18.927-0.524     12        18.9216        -0.4847       276.8078       -12.6686
  18.927-0.524     13        18.9425        -0.5127       276.8431       -12.6632
  18.927-0.524     14        18.9411        -0.4788       276.8117       -12.6487
  18.927-0.524     15        18.9741        -0.5269       276.8711       -12.6418
  18.927+0.731      1        18.9263         0.7319       275.7088       -12.0960
  18.928-0.031      1        18.9270        -0.0148       276.3844       -12.4448
  18.944-0.044      1        18.9502        -0.0310       276.4102       -12.4319
  18.947+0.859      1        18.9311         0.8472       275.6070       -12.0376
  18.947+0.859      2        18.9326         0.8646       275.5921       -12.0281
  18.949+0.039      1        18.9170         0.0507       276.3203       -12.4231
  18.949+0.039      2        18.9223         0.0552       276.3189       -12.4163
  18.949+0.039      3        18.9274         0.0589       276.3179       -12.4101
  18.949+0.039      4        18.9485         0.0410       276.3443       -12.3998
    18.965+0.6      1        18.9605         0.5878       275.8554       -12.1334
  18.968-0.268      1        18.9660        -0.2676       276.6321       -12.5282
  18.969+0.879      1        18.9474         0.8693       275.5949       -12.0129
  18.972-0.404      1        18.9007        -0.4038       276.7244       -12.6495
  18.972-0.404      2        18.9409        -0.4675       276.8014       -12.6435
  18.972-0.404      3        18.9933        -0.4366       276.7984       -12.5828
  18.972-0.404      4        19.0318        -0.4393       276.8191       -12.5500
  18.972-0.404      5        19.0413        -0.4376       276.8221       -12.5408
  18.974-0.262      1        18.9564        -0.2579       276.6187       -12.5322
  18.974-0.262      2        18.9660        -0.2676       276.6321       -12.5282
   18.98-0.093      1        18.9811        -0.0912       276.4795       -12.4326
   18.985-0.45      1        18.9489        -0.4355       276.7762       -12.6216
   18.985-0.45      2        18.9933        -0.4366       276.7984       -12.5828
   18.985-0.45      3        19.0072        -0.4504       276.8175       -12.5770
  18.997+0.014      1        19.0043        -0.0090       276.4161       -12.3737
  19.013-0.623      1        19.0072        -0.6343       276.9843       -12.6625
  19.015-0.155      1        19.0081        -0.1684       276.5624       -12.4448
   19.019-0.07      1        19.0036        -0.0831       276.4829       -12.4090
   19.019-0.07      2        18.9915        -0.0573       276.4538       -12.4076
   19.019-0.07      3        19.0184        -0.0864       276.4930       -12.3974
   19.019-0.07      4        19.0180        -0.0750       276.4825       -12.3925
   19.019-0.07      5        19.0482        -0.0511       276.4753       -12.3546
   19.02-0.486      1        19.0090        -0.5021       276.8652       -12.5995
   19.02-0.486      2        19.0216        -0.4874       276.8579       -12.5815
   19.02-0.486      3        19.0482        -0.4537       276.8400       -12.5422
  19.022-0.598      1        19.0181        -0.5947       276.9536       -12.6345
  19.027+0.603      1        19.0365         0.6205       275.8623       -12.0509
    19.03+0.57      1        19.0587         0.5674       275.9208       -12.0561
  19.036-0.439      1        18.9933        -0.4366       276.7984       -12.5828
  19.036-0.439      2        19.0072        -0.4504       276.8175       -12.5770
  19.036-0.439      3        19.0318        -0.4393       276.8191       -12.5500
  19.036-0.439      4        19.0413        -0.4376       276.8221       -12.5408
  19.036-0.439      5        19.0438        -0.3702       276.7622       -12.5072
  19.041-0.515      1        19.0435        -0.5360       276.9124       -12.5847
  19.041-0.515      2        19.0216        -0.4874       276.8579       -12.5815
  19.041-0.515      3        19.0595        -0.5178       276.9036       -12.5621
  19.054-0.051      1        19.0487        -0.0518       276.4761       -12.3545
  19.054-0.051      2        19.0609        -0.0358       276.4675       -12.3362
  19.054-0.051      3        19.0840        -0.0419       276.4840       -12.3187
  19.062-0.255      1        19.0574        -0.2781       276.6852       -12.4523
  19+0.691_70m      1        19.0088         0.6979       275.7791       -12.0391
   19.07+0.536      1        19.0481         0.5595       275.9229       -12.0692
   19.07+0.536      2        19.0768         0.5427       275.9519       -12.0517
  19.073-0.602      1        19.0393        -0.6097       276.9773       -12.6226
  19.073-0.602      2        19.0316        -0.5986       276.9636       -12.6243
  19.073-0.602      3        19.0631        -0.6305       277.0075       -12.6112
  19.073-0.602      4        19.0520        -0.6000       276.9745       -12.6069
  19.073-0.602      5        19.0485        -0.5836       276.9580       -12.6024
  19.073-0.602      6        19.0614        -0.5826       276.9632       -12.5905
  19.073-0.602      7        19.0710        -0.5830       276.9681       -12.5821
  19.073-0.602      8        19.0761        -0.5876       276.9748       -12.5798
  19.074-0.541      1        19.0676        -0.5664       276.9515       -12.5774
  19.082-0.291      1        18.8524        -0.1811       276.4994       -12.5884
  19.082-0.291      2        19.0318        -0.4393       276.8191       -12.5500
  19.082-0.291      3        18.9128        -0.2083       276.5530       -12.5477
  19.082-0.291      4        18.9994        -0.2376       276.6209       -12.4848
  19.082-0.291      5        19.0601        -0.2994       276.7058       -12.4599
  19.082-0.291      6        19.0724        -0.2986       276.7110       -12.4485
  19.082-0.291      7        19.0603        -0.2685       276.6779       -12.4453
  19.082-0.291      8        19.0768        -0.2870       276.7026       -12.4393
  19.082-0.291      9        19.0727        -0.2635       276.6793       -12.4319
  19.082-0.291     10        19.0929        -0.2856       276.7090       -12.4244
  19.082-0.291     11        19.0888        -0.2769       276.6991       -12.4240
  19.082-0.291     12        19.0561        -0.2093       276.6223       -12.4213
  19.082-0.291     13        19.0769        -0.2473       276.6666       -12.4207
  19.082-0.291     14        19.0574        -0.1968       276.6116       -12.4144
  19.082-0.291     15        19.0750        -0.2185       276.6397       -12.4089
  19.082-0.291     16        19.0732        -0.2014       276.6233       -12.4026
  19.082-0.291     17        19.1119        -0.2619       276.6966       -12.3965
  19.082-0.291     18        19.1035        -0.2317       276.6652       -12.3898
  19.082-0.291     19        19.1843        -0.3161       276.7801       -12.3577
   19.103-0.23      1        19.1035        -0.2317       276.6652       -12.3898
  19.104-0.367      1        19.0999        -0.3880       276.8051       -12.4659
  19.106+0.115      1        19.0965         0.1188       276.3446       -12.2325
  19.106+0.115      2        19.1049         0.1069       276.3593       -12.2307
   19.111+0.12      1        19.1156         0.0759       276.3925       -12.2357
  19.113+0.456      1        19.0954         0.4440       276.0499       -12.0815
  19.113+0.456      2        19.1137         0.4595       276.0447       -12.0581
  19.117+0.074      1        19.0822         0.0662       276.3853       -12.2698
  19.117+0.074      2        19.1042         0.0668       276.3952       -12.2500
  19.121-0.473      1        19.0628        -0.4863       276.8765       -12.5445
  19.121-0.473      2        19.1068        -0.4433       276.8586       -12.4855
