-------------------------------------------------------------------------------------
    map         source        glon          glat              ra             dec     
  52.385-0.539      3        52.3987        -0.5545       292.5248        16.9880
  52.425+0.022      1        52.4221         0.0219       292.0069        17.2844
   52.467+0.03      1        52.4696         0.0315       292.0219        17.3307
  52.486-0.171      1        52.4885        -0.1724       292.2189        17.2499
  52.511-0.927      1        52.4803        -0.9725       292.9490        16.8586
  52.511-0.927      2        52.5405        -0.9262       292.9368        16.9336
  52.511-0.927      3        52.5475        -0.9347       292.9481        16.9356
  52.649-0.956      1        52.6176        -0.9625       293.0089        16.9837
  52.649-0.956      2        52.6247        -0.9683       293.0179        16.9871
  52.649-0.956      3        52.6430        -0.9593       293.0188        17.0075
  52.649-0.956      4        52.6497        -0.9554       293.0186        17.0153
  52.649-0.956      5        52.6578        -0.9593       293.0262        17.0204
  52.649-0.956      6        52.6703        -0.9568       293.0303        17.0326
  52.676+0.158      1        52.6783         0.1590       292.0089        17.5750
  52.723+0.045      1        52.7200         0.0586       292.1223        17.5637
  52.723+0.045      2        52.7364         0.0427       292.1452        17.5705
  52.723+0.045      3        52.7259         0.0612       292.1228        17.5701
  52.723+0.045      4        52.7471         0.0447       292.1487        17.5808
  52.723+0.045      5        52.7733         0.0423       292.1640        17.6026
  52.773+0.041      1        52.7733         0.0423       292.1640        17.6026
  52.873-0.699      1        52.8111        -0.6915       292.8579        17.2838
  52.873-0.699      2        52.8480        -0.6617       292.8492        17.3304
  52.897+0.203      1        52.8975         0.2089       292.0727        17.7914
   52.91-0.633      1        52.9051        -0.6264       292.8455        17.3975
  52.949+0.411      1        52.9507         0.4123       291.9117        17.9352
   52.959-0.03      1        52.9603        -0.0304       292.3249        17.7321
  52.974+0.131      1        52.9837         0.1233       292.1949        17.8262
  52.974+0.131      2        52.9922         0.1149       292.2070        17.8296
  52.974+0.131      3        53.0000         0.1234       292.2031        17.8406
  52.974+0.131      4        53.0023         0.1302       292.1980        17.8457
  52.974+0.131      5        52.9908         0.1568       292.1677        17.8484
  52.974+0.131      6        53.0123         0.1285       292.2045        17.8538
  52.974+0.131      7        53.0084         0.1363       292.1954        17.8541
  52.978-0.265      1        52.9792        -0.2655       292.5510        17.6360
  52.991-0.291      1        52.9935        -0.3193       292.6077        17.6227
  52.991-0.291      2        52.9893        -0.2867       292.5756        17.6346
  52.991-0.291      3        52.9792        -0.2655       292.5510        17.6360
  52.991-0.291      4        52.9986        -0.2832       292.5771        17.6445
  52.991-0.291      5        52.9943        -0.2727       292.5652        17.6457
  52.998-0.267      1        52.9944        -0.2730       292.5655        17.6456
  52.998-0.267      2        52.9962        -0.2640       292.5582        17.6516
  53.005-0.248      1        52.9961        -0.2637       292.5579        17.6516
  53.053+0.293      1        53.0336         0.2793       292.0761        17.9446
  53.053+0.293      2        53.0588         0.2774       292.0904        17.9658
  53.053+0.293      3        53.0620         0.3185       292.0541        17.9883
  53.055+0.031      1        53.0558         0.0388       292.3091        17.8490
   53.06-0.012      1        53.0529        -0.0535       292.3929        17.8023
  53.085+0.147      1        53.0337         0.0877       292.2529        17.8530
  53.085+0.147      2        53.0368         0.1129       292.2313        17.8679
  53.085+0.147      3        53.0909         0.1194       292.2525        17.9184
  53.087+0.238      1        53.0677         0.2389       292.1304        17.9552
  53.087+0.238      2        53.0635         0.2551       292.1134        17.9593
  53.087+0.238      3        53.0748         0.2576       292.1168        17.9704
  53.087+0.238      4        53.0854         0.2439       292.1347        17.9731
  53.087+0.238      5        53.0993         0.2388       292.1465        17.9829
  53.087+0.238      6        53.0885         0.2589       292.1225        17.9830
  53.087+0.238      7        53.0910         0.2550       292.1273        17.9834
  53.103+0.221      1        53.1126         0.1912       292.1971        17.9718
  53.103+0.221      2        53.0854         0.2439       292.1347        17.9731
  53.103+0.221      3        53.1153         0.2079       292.1830        17.9822
  53.103+0.221      4        53.0993         0.2388       292.1465        17.9829
  53.103+0.221      5        53.0960         0.2555       292.1294        17.9880
  53.104+0.259      1        53.0664         0.2671       292.1038        17.9676
  53.104+0.259      2        53.0776         0.2719       292.1050        17.9797
  53.104+0.259      3        53.0993         0.2388       292.1465        17.9829
  53.104+0.259      4        53.0885         0.2589       292.1225        17.9830
  53.104+0.259      5        53.0902         0.2708       292.1123        17.9902
  53.104+0.259      6        53.0859         0.2843       292.0977        17.9929
  53.104+0.259      7        53.0970         0.2738       292.1130        17.9976
  53.104+0.259      8        53.1024         0.2668       292.1222        17.9991
  53.104+0.259      9        53.1113         0.2615       292.1316        18.0043
  53.104+0.259     10        53.1085         0.2707       292.1216        18.0063
  53.105+0.115      1        53.1056         0.1154       292.2635        17.9294
  53.111-0.192      1        53.1064        -0.1854       292.5413        17.7860
  53.111-0.192      2        53.1124        -0.1922       292.5507        17.7880
  53.132+0.257      1        53.1659         0.1744       292.2394        18.0106
  53.132+0.257      2        53.1680         0.1811       292.2343        18.0156
  53.132+0.257      3        53.1874         0.1615       292.2622        18.0233
  53.132+0.257      4        53.1837         0.1683       292.2540        18.0233
  53.132+0.257      5        53.1785         0.1770       292.2434        18.0229
  53.132+0.257      6        53.1578         0.2137       292.1990        18.0223
  53.132+0.257      7        53.1753         0.1858       292.2336        18.0244
  53.132+0.257      8        53.1854         0.2089       292.2174        18.0442
  53.132+0.257      9        53.1974         0.2092       292.2231        18.0549
  53.149+0.189      1        53.0926         0.1911       292.1871        17.9542
  53.149+0.189      2        53.1310         0.1707       292.2253        17.9783
  53.149+0.189      3        53.1435         0.1705       292.2318        17.9891
  53.149+0.189      4        53.1628         0.1663       292.2454        18.0040
  53.149+0.189      5        53.1438         0.2003       292.2044        18.0036
  53.149+0.189      6        53.1415         0.2100       292.1943        18.0062
  53.149+0.189      7        53.1659         0.1744       292.2394        18.0106
  53.149+0.189      8        53.1538         0.2025       292.2073        18.0134
  53.149+0.189      9        53.1680         0.1811       292.2343        18.0156
  53.149+0.189     10        53.1785         0.1770       292.2434        18.0229
  53.149+0.189     11        53.1578         0.2137       292.1990        18.0223
  53.149+0.189     12        53.1753         0.1858       292.2336        18.0244
  53.149+0.189     13        53.1547         0.2313       292.1813        18.0280
  53.158+0.068      1        53.0337         0.0877       292.2529        17.8530
  53.158+0.068      2        53.1362         0.0290       292.3587        17.9149
  53.158+0.068      3        53.1267         0.0506       292.3340        17.9169
  53.158+0.068      4        53.0909         0.1194       292.2525        17.9184
