-------------------------------------------------------------------------------------
    map         source        glon          glat              ra             dec     
   0.396-0.181      1         0.3822        -0.2013       266.8280       -28.7142
   0.396-0.775      1         0.3779        -0.7727       267.3843       -29.0127
   0.396-0.775      2         0.3710        -0.7603       267.3681       -29.0122
   0.396-0.775      3         0.3672        -0.7509       267.3566       -29.0107
   0.396-0.775      4         0.3739        -0.7561       267.3657       -29.0076
   0.396-0.775      5         0.3741        -0.7271       267.3374       -28.9925
   0.396-0.775      6         0.4078        -0.7685       267.3978       -28.9849
   0.396-0.775      7         0.3936        -0.7428       267.3642       -28.9838
   0.396-0.775      8         0.3912        -0.7341       267.3542       -28.9815
   0.396-0.775      9         0.4063        -0.7532       267.3819       -28.9783
   0.396-0.775     10         0.3991        -0.7283       267.3533       -28.9717
   0.396-0.775     11         0.3949        -0.7172       267.3399       -28.9696
   0.396-0.775     12         0.4026        -0.7233       267.3505       -28.9661
   0.396-0.775     13         0.4303        -0.7571       267.3998       -28.9597
   0.396-0.775     14         0.4463        -0.7441       267.3965       -28.9394
   0.406-0.714      1         0.3932        -0.7426       267.3638       -28.9841
   0.406-0.714      2         0.3912        -0.7341       267.3542       -28.9815
   0.406-0.714      3         0.3991        -0.7283       267.3533       -28.9717
   0.406-0.714      4         0.3949        -0.7172       267.3399       -28.9696
   0.406-0.714      5         0.4026        -0.7233       267.3505       -28.9661
   0.408-0.307      1         0.3883        -0.3025       266.9304       -28.7613
   0.408-0.307      2         0.3974        -0.2984       266.9317       -28.7514
   0.408-0.307      3         0.4040        -0.2909       266.9282       -28.7419
   0.408-0.307      4         0.4087        -0.2831       266.9234       -28.7339
   0.408-0.307      5         0.4421        -0.3303       266.9891       -28.7297
   0.408-0.307      6         0.4153        -0.2804       266.9246       -28.7268
   0.409-0.058      1         0.4245        -0.0498       266.7054       -28.5994
   0.413-0.373      1         0.4169        -0.5397       267.1790       -28.8593
   0.413-0.373      2         0.4076        -0.5164       267.1508       -28.8553
   0.413-0.373      3         0.4129        -0.5260       267.1633       -28.8557
   0.413-0.373      4         0.4240        -0.5335       267.1771       -28.8500
   0.413-0.373      5         0.4110        -0.5109       267.1473       -28.8495
   0.413-0.373      6         0.4219        -0.5232       267.1658       -28.8466
   0.413-0.373      7         0.4288        -0.5355       267.1818       -28.8470
   0.413-0.373      8         0.4092        -0.5034       267.1389       -28.8472
   0.413-0.373      9         0.4185        -0.5163       267.1571       -28.8459
   0.413-0.373     10         0.4075        -0.4881       267.1230       -28.8408
   0.413-0.373     11         0.4164        -0.4990       267.1389       -28.8388
   0.413-0.373     12         0.4449        -0.3535       267.0135       -28.7393
   0.421-0.113      1         0.3754        -0.1637       266.7873       -28.7005
   0.421-0.113      2         0.3614        -0.1391       266.7550       -28.6998
   0.421-0.113      3         0.3604        -0.1311       266.7466       -28.6964
   0.421-0.113      4         0.3950        -0.1545       266.7899       -28.6790
   0.421-0.113      5         0.3916        -0.1286       266.7627       -28.6685
   0.421-0.113      6         0.4062        -0.1267       266.7694       -28.6550
   0.421-0.113      7         0.4105        -0.1231       266.7684       -28.6494
   0.421-0.113      8         0.3981        -0.1012       266.7398       -28.6487
   0.421-0.113      9         0.4073        -0.1025       266.7465       -28.6415
   0.421-0.113     10         0.4265        -0.1159       266.7709       -28.6321
   0.421-0.113     11         0.4208        -0.1068       266.7587       -28.6322
   0.421-0.113     12         0.4232        -0.1032       266.7566       -28.6283
   0.421-0.113     13         0.4294        -0.1093       266.7662       -28.6262
   0.421-0.113     14         0.4250        -0.0888       266.7435       -28.6193
   0.436-0.227      1         0.3590        -0.1932       266.8064       -28.7298
   0.436-0.227      2         0.3624        -0.1764       266.7920       -28.7182
   0.436-0.227      3         0.3993        -0.2087       266.8453       -28.7034
   0.436-0.227      4         0.3754        -0.1637       266.7873       -28.7005
   0.436-0.227      5         0.4146        -0.2026       266.8484       -28.6871
   0.436-0.227      6         0.3953        -0.1544       266.7900       -28.6787
   0.441-0.366      1         0.4449        -0.3535       267.0135       -28.7393
    0.442-0.15      1         0.4414        -0.1712       266.8336       -28.6479
   0.446-0.307      1         0.3974        -0.2984       266.9317       -28.7514
   0.446-0.307      2         0.4040        -0.2909       266.9283       -28.7419
   0.446-0.307      3         0.4593        -0.3006       266.9703       -28.6996
   0.446-0.307      4         0.4632        -0.2959       266.9681       -28.6938
    0.446-0.79      1         0.3275        -0.7765       267.3584       -29.0579
    0.446-0.79      2         0.3576        -0.7807       267.3802       -29.0343
    0.446-0.79      3         0.4025        -0.8214       267.4466       -29.0167
    0.446-0.79      4         0.3728        -0.7681       267.3768       -29.0147
    0.446-0.79      5         0.3770        -0.7727       267.3838       -29.0134
    0.446-0.79      6         0.3710        -0.7603       267.3681       -29.0123
    0.446-0.79      7         0.4239        -0.8447       267.4819       -29.0102
    0.446-0.79      8         0.3672        -0.7509       267.3566       -29.0107
    0.446-0.79      9         0.4177        -0.8312       267.4651       -29.0086
    0.446-0.79     10         0.3739        -0.7561       267.3657       -29.0076
    0.446-0.79     11         0.4242        -0.8262       267.4640       -29.0005
    0.446-0.79     12         0.4371        -0.8280       267.4733       -28.9903
    0.446-0.79     13         0.4433        -0.8409       267.4896       -28.9916
    0.446-0.79     14         0.4078        -0.7685       267.3978       -28.9849
    0.446-0.79     15         0.3936        -0.7428       267.3642       -28.9838
    0.446-0.79     16         0.4409        -0.8156       267.4634       -28.9807
    0.446-0.79     17         0.3912        -0.7341       267.3542       -28.9815
    0.446-0.79     18         0.4509        -0.8287       267.4821       -28.9788
    0.446-0.79     19         0.4063        -0.7532       267.3819       -28.9783
    0.446-0.79     20         0.3991        -0.7283       267.3533       -28.9717
    0.446-0.79     21         0.4026        -0.7234       267.3505       -28.9661
    0.446-0.79     22         0.4303        -0.7571       267.3998       -28.9597
    0.446-0.79     23         0.4714        -0.8191       267.4848       -28.9563
    0.446-0.79     24         0.4656        -0.7961       267.4588       -28.9495
    0.446-0.79     25         0.4635        -0.7901       267.4517       -28.9482
    0.446-0.79     26         0.4540        -0.7688       267.4252       -28.9454
    0.446-0.79     27         0.4604        -0.7679       267.4280       -28.9394
    0.446-0.79     28         0.4463        -0.7441       267.3965       -28.9394
    0.446-0.79     29         0.4652        -0.7720       267.4349       -28.9374
    0.446-0.79     30         0.4907        -0.8112       267.4883       -28.9357
    0.446-0.79     31         0.4816        -0.7916       267.4638       -28.9335
    0.446-0.79     32         0.4595        -0.7570       267.4169       -28.9346
    0.446-0.79     33         0.4570        -0.7436       267.4022       -28.9299
   0.454-0.074      1         0.4429        -0.0757       266.7415       -28.5972
   0.467-0.311      1         0.4664        -0.3397       267.0127       -28.7137
   0.475-0.623      1         0.4879        -0.6788       267.3569       -28.8701
   0.475-0.623      2         0.4703        -0.6313       267.3001       -28.8607
   0.475-0.623      3         0.5176        -0.6571       267.3531       -28.8335
   0.475-0.623      4         0.5076        -0.6376       267.3281       -28.8320
   0.477-0.042      1         0.5008        -0.0337       266.7348       -28.5259
   0.489-0.072      1         0.4978        -0.1076       266.8049       -28.5667
   0.494-0.211      1         0.4300        -0.1875       266.8427       -28.6661
   0.494-0.211      2         0.4387        -0.1881       266.8484       -28.6590
   0.494-0.211      3         0.4790        -0.1863       266.8704       -28.6236
   0.494-0.211      4         0.4958        -0.2106       266.9041       -28.6218
   0.494-0.211      5         0.4683        -0.1606       266.8392       -28.6194
   0.494-0.211      6         0.4879        -0.1826       266.8721       -28.6141
   0.494-0.211      7         0.4819        -0.1573       266.8440       -28.6061
   0.494-0.211      8         0.5194        -0.2154       266.9227       -28.6041
   0.494-0.211      1         0.4300        -0.1875       266.8427       -28.6661
   0.494-0.211      2         0.4387        -0.1881       266.8484       -28.6590
   0.494-0.211      3         0.4790        -0.1863       266.8704       -28.6236
   0.494-0.211      4         0.4958        -0.2106       266.9041       -28.6218
   0.494-0.211      5         0.4683        -0.1606       266.8392       -28.6194
   0.494-0.211      6         0.4879        -0.1826       266.8721       -28.6141
   0.494-0.211      7         0.4819        -0.1573       266.8440       -28.6061
   0.494-0.211      8         0.5194        -0.2154       266.9227       -28.6041
