-------------------------------------------------------------------------------------
    map         source        glon          glat              ra             dec     
  340.862-1.04      3       340.8799        -1.0552       253.6950       -45.2427
  340.873-0.92      1       340.8317        -0.9166       253.4991       -45.1928
  340.873-0.92      2       340.8505        -0.9328       253.5336       -45.1884
  340.873-0.92      3       340.8758        -0.9591       253.5853       -45.1853
  340.873-0.92      4       340.8660        -0.9323       253.5470       -45.1761
  340.873-0.92      5       340.8777        -0.9207       253.5447       -45.1597
  340.873-0.92      6       340.8935        -0.9133       253.5507       -45.1428
  340.873-0.92      7       340.8777        -0.8931       253.5144       -45.1422
  340.873-0.92      8       340.9183        -0.9381       253.6001       -45.1392
  340.873-0.92      9       340.9267        -0.9397       253.6093       -45.1336
  340.873-0.92     10       340.9260        -0.9312       253.5994       -45.1289
  340.88-1.077      1       340.8612        -1.0698       253.6943       -45.2664
  340.88-1.077      2       340.8899        -1.0860       253.7379       -45.2543
  340.88-1.077      3       340.8800        -1.0553       253.6951       -45.2427
  340.88-1.077      4       340.8903        -1.0502       253.6987       -45.2315
  340.88-1.077      5       340.9172        -1.0726       253.7474       -45.2247
  340.88-1.077      6       340.9038        -1.0590       253.7205       -45.2265
  340.891-0.94      1       340.8970        -0.9837       253.6314       -45.1844
  340.891-0.94      2       340.8758        -0.9591       253.5853       -45.1853
  340.891-0.94      3       340.8660        -0.9323       253.5470       -45.1761
  340.891-0.94      4       340.8777        -0.9207       253.5447       -45.1597
  340.891-0.94      5       340.8935        -0.9133       253.5507       -45.1428
  340.891-0.94      6       340.9183        -0.9381       253.6001       -45.1392
  340.891-0.94      7       340.9270        -0.9400       253.6100       -45.1336
  340.891-0.94      8       340.9260        -0.9312       253.5994       -45.1289
  340.918-0.96      1       340.9187        -0.9712       253.6369       -45.1597
  340.918-0.96      2       340.9270        -0.9401       253.6101       -45.1336
  340.924-0.27      1       340.9180        -0.2768       252.8772       -44.7204
  340.928-1.04      1       340.8430        -1.0587       253.6658       -45.2735
  340.928-1.04      2       340.9448        -1.0600       253.7581       -45.1953
  340.928-1.04      3       340.9556        -1.0108       253.7135       -45.1559
  340.928-1.04      4       340.9693        -1.0209       253.7369       -45.1517
  340.95-0.317      1       340.9481        -0.3155       252.9461       -44.7218
  340.95-0.317      2       340.9558        -0.3090       252.9460       -44.7118
  340.952-0.28      1       340.9512        -0.3265       252.9609       -44.7265
  340.963-1.03      1       340.9691        -1.0211       253.7370       -45.1519
  340.969-1.02      1       340.9448        -1.0600       253.7581       -45.1953
  340.969-1.02      2       340.9556        -1.0108       253.7135       -45.1559
  340.969-1.02      3       340.9693        -1.0209       253.7369       -45.1517
  340.991-0.31      1       340.9981        -0.3507       253.0291       -44.7057
  340.991-0.31      2       340.9931        -0.3452       253.0187       -44.7060
  340.991-0.31      3       340.9940        -0.3239       252.9964       -44.6918
  340.991-0.31      4       340.9928        -0.3102       252.9805       -44.6840
  340.991-0.31      5       341.0098        -0.3164       253.0023       -44.6748
  340.991-0.31      6       341.0433        -0.3249       253.0415       -44.6543
  340.992-0.05      1       340.9933        -0.0576       252.7074       -44.5226
  340.993-0.97      1       340.9822        -1.0011       253.7266       -45.1291
  340.993-0.97      2       340.9496        -0.9600       253.6522       -45.1287
  340.993-0.97      3       340.9656        -0.9718       253.6795       -45.1236
  340.993-0.97      4       340.9732        -0.9806       253.6960       -45.1232
  340.993-0.97      5       340.9861        -0.9936       253.7218       -45.1214
  340.993-0.97      6       340.9923        -0.9771       253.7091       -45.1062
  340.993-0.97      7       340.9877        -0.9682       253.6952       -45.1042
  340.993-0.97      8       341.0107        -0.9753       253.7235       -45.0908
  340.993-0.97      9       341.0039        -0.9549       253.6951       -45.0832
  340.993-0.97     10       341.0225        -0.9664       253.7243       -45.0760
  341.004-0.12      1       341.0046        -0.1314       252.7972       -44.5610
  341.006-1.01      1       340.9625        -1.0267       253.7372       -45.1606
  341.015-0.11      1       341.0145        -0.1162       252.7897       -44.5437
  341.04-0.115      1       341.0296        -0.1236       252.8112       -44.5368
  341.04-0.115      2       341.0242        -0.1161       252.7982       -44.5361
  341.04-0.115      3       341.0396        -0.1124       252.8081       -44.5220
  341.04-0.115      4       341.0322        -0.1054       252.7939       -44.5232
  341.127-0.37      1       341.1275        -0.3776       253.1737       -44.6227
  341.127-0.37      2       341.1261        -0.3622       253.1559       -44.6141
  341.127-0.37      3       341.1263        -0.3465       253.1390       -44.6040
  341.127-0.37      4       341.1324        -0.3388       253.1361       -44.5944
  341.128-0.42      1       341.1322        -0.4498       253.2564       -44.6649
  341.128-0.42      2       341.1291        -0.4215       253.2229       -44.6493
  341.137-0.32      1       341.1263        -0.3465       253.1390       -44.6040
  341.137-0.32      2       341.1143        -0.3282       253.1085       -44.6016
  341.137-0.32      3       341.1324        -0.3388       253.1361       -44.5944
  341.171-0.24      1       341.1800        -0.2761       253.1105       -44.5177
  341.171-0.24      2       341.1953        -0.2875       253.1364       -44.5131
  341.171-0.24      3       341.1732        -0.2561       253.0827       -44.5103
  341.171-0.24      4       341.1935        -0.2681       253.1138       -44.5022
  341.171-0.24      5       341.2086        -0.2810       253.1412       -44.4987
  341.171-0.24      6       341.1740        -0.2391       253.0650       -44.4989
  341.171-0.24      7       341.1691        -0.2281       253.0487       -44.4957
  341.171-0.24      8       341.2104        -0.2697       253.1306       -44.4903
  341.171-0.24      9       341.2040        -0.2613       253.1157       -44.4899
  341.194-0.22      1       341.1904        -0.2282       253.0678       -44.4793
  341.194-0.22      2       341.1982        -0.2207       253.0667       -44.4685
  341.194-0.22      3       341.2138        -0.2310       253.0917       -44.4630
  341.194-0.22      4       341.2177        -0.2115       253.0740       -44.4477
  341.232-0.26      1       341.1878        -0.3164       253.1610       -44.5373
  341.232-0.26      2       341.1800        -0.2761       253.1105       -44.5177
  341.232-0.26      3       341.1953        -0.2875       253.1364       -44.5131
  341.232-0.26      4       341.1732        -0.2561       253.0827       -44.5103
  341.232-0.26      5       341.2347        -0.3177       253.2042       -44.5019
  341.232-0.26      6       341.2173        -0.2971       253.1664       -44.5022
  341.232-0.26      7       341.1935        -0.2681       253.1138       -44.5022
  341.232-0.26      8       341.2087        -0.2810       253.1412       -44.4987
  341.232-0.26      9       341.2040        -0.2613       253.1157       -44.4898
  341.232-0.26     10       341.2220        -0.2624       253.1330       -44.4766
  341.232-0.26     11       341.2190        -0.2580       253.1256       -44.4762
  341.232-0.26     12       341.2439        -0.2854       253.1774       -44.4742
  341.232-0.26     13       341.2542        -0.2907       253.1922       -44.4697
  341.232-0.26     14       341.2370        -0.2702       253.1547       -44.4699
  341.232-0.26     15       341.2505        -0.2755       253.1725       -44.4629
  341.232-0.26     16       341.2145        -0.2348       253.0964       -44.4649
  341.232-0.26     17       341.2609        -0.2796       253.1861       -44.4575
  341.232-0.26     18       341.2673        -0.2717       253.1832       -44.4475
  341.287+0.17      1       341.2620         0.1737       252.6985       -44.1681
  341.287+0.17      2       341.2873         0.1603       252.7354       -44.1572
  341.287+0.17      3       341.2835         0.1658       252.7261       -44.1566
  341.287+0.17      4       341.2746         0.1777       252.7053       -44.1559
  341.287+0.17      5       341.2877         0.1811       252.7134       -44.1437
  341.287+0.17      6       341.2937         0.1836       252.7161       -44.1374
  341.287+0.17      7       341.2875         0.1933       252.7002       -44.1360
  341.287+0.17      8       341.2861         0.2165       252.6741       -44.1223
  341.287+0.17      9       341.3131         0.1930       252.7232       -44.1165
  341.287+0.17     10       341.3303         0.1820       252.7503       -44.1103
  341.303-0.26      1       341.1800        -0.2761       253.1105       -44.5177
  341.303-0.26      2       341.2405        -0.3284       253.2210       -44.5042
  341.303-0.26      3       341.2040        -0.2613       253.1157       -44.4898
  341.303-0.26      4       341.2220        -0.2624       253.1330       -44.4766
  341.303-0.26      5       341.2190        -0.2580       253.1256       -44.4762
  341.303-0.26      6       341.2542        -0.2907       253.1922       -44.4697
  341.303-0.26      7       341.2654        -0.3025       253.2149       -44.4685
