-------------------------------------------------------------------------------------
    map         source        glon          glat              ra             dec     
 311.039+0.533      2       311.0688         0.4141       210.0387       -61.3673
 311.039+0.533      3       311.0411         0.4202       209.9795       -61.3687
 311.039+0.533      4       310.9806         0.4344       209.8499       -61.3708
 311.039+0.533      5       310.9610         0.4425       209.8060       -61.3681
 311.039+0.533      6       311.0477         0.4221       209.9917       -61.3651
 311.039+0.533      7       311.0296         0.4260       209.9533       -61.3662
 311.039+0.533      8       310.9350         0.4499       209.7496       -61.3677
 311.039+0.533      9       311.0173         0.4334       209.9244       -61.3622
 311.039+0.533     10       311.0835         0.4212       210.0644       -61.3566
 311.039+0.533     11       311.0640         0.4248       210.0230       -61.3582
 311.039+0.533     12       310.9747         0.4469       209.8314       -61.3603
 311.039+0.533     13       311.0353         0.4419       209.9560       -61.3493
 311.039+0.533     14       310.9623         0.4596       209.7994       -61.3513
 311.039+0.533     15       311.0132         0.4500       209.9070       -61.3472
 311.039+0.533     16       310.9486         0.4648       209.7691       -61.3497
 311.039+0.533     17       311.0124         0.4567       209.9019       -61.3410
 311.039+0.533     18       310.9807         0.4624       209.8349       -61.3438
 311.039+0.533     19       310.9994         0.4665       209.8703       -61.3349
 311.039+0.533     20       311.0213         0.4657       209.9149       -61.3299
 311.039+0.533     21       310.9395         0.5010       209.7311       -61.3172
 311.039+0.533     22       311.0619         0.4782       209.9896       -61.3073
 311.039+0.533     23       311.0393         0.4846       209.9408       -61.3070
 311.039+0.533     24       311.0774         0.4823       210.0185       -61.2992
 311.039+0.533     25       311.0211         0.4974       209.8972       -61.2994
 311.039+0.533     26       311.0417         0.4926       209.9412       -61.2986
 311.039+0.533     27       311.0508         0.5032       209.9537       -61.2861
 311.039+0.533     28       311.0313         0.5061       209.9130       -61.2884
 311.039+0.533     29       311.0864         0.5441       210.0029       -61.2373
 311.039+0.533     30       311.0647         0.5530       209.9545       -61.2344
 311.039+0.533     31       311.0761         0.5671       209.9699       -61.2178
 311.039+0.533     32       311.0989         0.5733       210.0121       -61.2058
 311.039+0.533     33       311.0824         0.5841       209.9732       -61.1997
 311.039+0.533     34       311.0665         0.5883       209.9390       -61.1999
 311.042+0.449      1       311.0353         0.4419       209.9560       -61.3493
 311.042+0.689      1       311.0456         0.6889       209.8428       -61.1082
  311.046+0.42      1       311.0546         0.3930       210.0215       -61.3914
  311.046+0.42      2       311.0251         0.4135       209.9510       -61.3794
  311.046+0.42      3       311.0477         0.4221       209.9917       -61.3651
 311.051+0.392      1       311.0364         0.3799       209.9921       -61.4088
 311.051+0.392      2       311.0848         0.3736       210.0931       -61.4022
 311.051+0.392      3       311.0546         0.3931       210.0215       -61.3914
 311.051+0.392      4       311.0688         0.4140       210.0387       -61.3675
 311.051+0.392      5       311.0392         0.4200       209.9759       -61.3694
 311.051+0.392      6       311.0480         0.4216       209.9927       -61.3656
 311.055+0.859      1       311.0628         0.8444       209.7938       -60.9535
 311.065+0.696      1       311.0456         0.6889       209.8428       -61.1082
 311.065+0.696      2       311.0661         0.6963       209.8799       -61.0957
 311.065+0.696      3       311.0553         0.7171       209.8471       -61.0783
 311.079+0.937      1       311.0760         0.9661       209.7553       -60.8325
  311.086+0.37      1       311.0859         0.3736       210.0953       -61.4019
  311.086+0.37      2       311.0727         0.3826       210.0637       -61.3966
  311.086+0.37      3       311.0546         0.3931       210.0215       -61.3914
  311.086+0.37      4       311.0882         0.4037       210.0834       -61.3722
  311.086+0.37      5       311.0688         0.4139       210.0388       -61.3675
 311.088+0.403      1       311.0882         0.4037       210.0834       -61.3723
 311.094+0.733      1       311.0987         0.7380       209.9223       -61.0469
  311.117+0.73      1       311.1264         0.7266       209.9838       -61.0507
  311.131+0.79      1       311.1363         0.7582       209.9863       -61.0176
  311.131+0.79      2       311.1179         0.7658       209.9457       -61.0150
  311.131+0.79      3       311.1504         0.7745       210.0056       -60.9982
  311.131+0.79      4       311.1351         0.7885       209.9677       -60.9886
 311.139+0.705      1       311.1591         0.7027       210.0619       -61.0652
 311.139+0.705      2       311.1264         0.7266       209.9838       -61.0507
 311.139+0.705      3       311.0988         0.7383       209.9224       -61.0466
 311.139+0.844      1       311.1555         0.7740       210.0161       -60.9973
  311.15+0.667      1       311.1874         0.6784       210.1317       -61.0811
  311.15+0.667      2       311.1768         0.6858       210.1065       -61.0767
  311.158+0.11      1       311.1519         0.0872       210.3886       -61.6605
  311.158+0.11      2       311.1474         0.1175       210.3623       -61.6324
  311.158+0.11      3       311.1409         0.1335       210.3402       -61.6188
  311.158+0.11      4       311.1564         0.1346       210.3709       -61.6136
     311.167+1      1       311.1674         0.9989       209.9187       -60.7771
 311.175+0.786      1       311.1808         0.7853       210.0603       -60.9797
 311.178+0.155      1       311.1409         0.1335       210.3402       -61.6188
 311.178+0.155      2       311.1564         0.1346       210.3709       -61.6136
 311.178+0.155      3       311.1684         0.1488       210.3874       -61.5967
 311.178+0.155      4       311.1824         0.1573       210.4109       -61.5847
 311.178+0.155      5       311.1947         0.1662       210.4307       -61.5728
 311.178+0.155      6       311.1793         0.1722       210.3962       -61.5712
 311.178+0.155      7       311.1746         0.1908       210.3762       -61.5545
 311.181-0.406      1       311.1776        -0.4014       210.7217       -62.1239
 311.182-0.391      1       311.1778        -0.4004       210.7215       -62.1229
 311.187+0.841      1       311.1965         0.8214       210.0720       -60.9408
  311.19+0.696      1       311.1918         0.6972       210.1300       -61.0618
 311.191-0.586      1       311.2150        -0.6164       210.9253       -62.3203
 311.192+0.455      1       311.2262         0.4049       210.3603       -61.3344
 311.192+0.455      2       311.2029         0.4207       210.3046       -61.3254
 311.192+0.455      3       311.2134         0.4227       210.3247       -61.3207
 311.192+0.455      4       311.2229         0.4445       210.3316       -61.2971
 311.192+0.455      5       311.2257         0.4596       210.3287       -61.2818
 311.192+0.455      6       311.2094         0.4867       210.2811       -61.2601
 311.192+0.455      7       311.2339         0.4896       210.3287       -61.2508
 311.192+0.455      8       311.2205         0.5070       210.2920       -61.2376
 311.192+0.455      9       311.1717         0.5188       210.1878       -61.2391
 311.202+0.722      1       311.2016         0.7231       210.1356       -61.0343
 311.202+0.722      2       311.1870         0.7423       210.0959       -61.0195
 311.202-0.024      1       311.2307        -0.0308       210.6159       -61.7528
 311.202-0.024      2       311.1783        -0.0038       210.4939       -61.7410
 311.202-0.024      3       311.1920         0.0104       210.5136       -61.7236
 311.206+0.225      1       311.1876         0.2455       210.3718       -61.4983
 311.206+0.225      2       311.1676         0.2491       210.3294       -61.5003
 311.206+0.225      3       311.2058         0.2485       210.4069       -61.4905
 311.206+0.225      4       311.2315         0.2485       210.4587       -61.4837
 311.206+0.225      5       311.1790         0.2750       210.3379       -61.4722
 311.209-0.605      1       311.2100        -0.6078       210.9099       -62.3135
 311.209-0.605      2       311.2276        -0.6106       210.9482       -62.3113
 311.209-0.605      3       311.2220        -0.5903       210.9245       -62.2934
 311.209-0.605      4       311.1981        -0.5811       210.8695       -62.2910
 311.217+0.864      1       311.2109         0.8710       210.0736       -60.8891
  311.22+0.944      1       311.2353         0.9148       210.0982       -60.8404
  311.22+0.944      2       311.2442         0.9626       210.0899       -60.7920
  311.23+0.392      1       311.2069         0.3467       210.3540       -61.3956
  311.23+0.392      2       311.2328         0.3724       210.3917       -61.3640
  311.23+0.392      3       311.2067         0.3866       210.3312       -61.3573
  311.23+0.392      4       311.2435         0.3974       210.3991       -61.3371
  311.23+0.392      5       311.2262         0.4049       210.3603       -61.3344
  311.23+0.392      6       311.2029         0.4207       210.3046       -61.3254
  311.23+0.392      7       311.2134         0.4227       210.3247       -61.3207
